"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-03-31,95538,"88044","NM","Las Cruces","Dona Ana","La Mesa",12055,139300,0.00723065798987708,-0.0134560906515581,-0.0231416549789621,-0.0390507790910277,0.00608539021180254,"2009-06","2009-Q2",196700,-0.291814946619217,"2006-07"
2016-03-31,98898,"96762","HI","Urban Honolulu, HI","Honolulu","Laie",12056,779700,-0.000512754775028842,0.0010270894851714,-0.078804347826087,0.0279830916266244,0.00918121862732835,"2015-06","2015-Q2",850400,-0.083137347130762,"2014-04"
2016-03-31,62894,"12996","NY",,"Essex","Willsboro",12057,112000,0.00448430493273543,-0.00709219858156028,-0.116719242902208,-0.031739028631201,,"2006-08","2006-Q3",139400,-0.196556671449067,
2016-03-31,78829,"47920","IN","Lafayette-West Lafayette, IN","Tippecanoe","Battle Ground",12058,146900,0.00273037542662116,0.00410116199589884,0.0145027624309392,0.0319902970394332,0.0188301982359063,"2015-05","2015-Q2",147600,-0.00474254742547425,"2015-05"
2016-03-31,59089,"03266","NH","Claremont","Grafton","Rumney",12059,142800,-0.00626304801670146,-0.0265848670756646,-0.0511627906976744,-0.017526778881116,-0.0205755674071854,"2006-10","2006-Q4",180900,-0.2106135986733,"2004-05"
2016-03-31,87042,"66021","KS","Kansas City","Johnson","Edgerton",12060,140800,-0.0028328611898017,0.00213523131672598,0.132743362831858,0.0272328998457707,0.00747135463393778,"2009-09","2009-Q3",146600,-0.0395634379263302,"2008-12"
2016-03-31,76962,"44048","OH","Ashtabula","Ashtabula","Kingsville",12061,94900,-0.00732217573221757,-0.0236625514403292,0.0106496272630458,0.0025483447990613,-0.00591464859858104,"2007-08","2007-Q3",110400,-0.140398550724638,"2003-03"
2016-03-31,99289,"97443","OR","Roseburg","Douglas","Glide",12062,171100,-0.00638792102206736,-0.00581057524694945,0.0288634996993385,0.0228815167243828,0.00284953168922408,"2007-05","2007-Q2",205400,-0.16699123661149,"2006-06"
2016-03-31,63591,"14541","NY","Seneca Falls","Seneca","Varick",12063,170900,-0.0029171528588098,-0.00523864959254948,0.0196897374701671,0.0393605146208509,0.0300531894929144,"2014-04","2014-Q2",176100,-0.0295286768881317,"2014-02"
2016-03-31,71962,"32358","FL","Tallahassee","Wakulla","Sopchoppy",12064,132700,-0.00822122571001495,-0.0235467255334805,-0.025697503671072,-0.050447439428856,-0.049080748531257,"2006-05","2006-Q2",224400,-0.408645276292335,"2003-11"
2016-03-31,94534,"84317","UT","Ogden","Weber","Huntsville",12065,302000,0.00398936170212766,0.0124036205162588,0.112748710390567,-0.00321381346021887,0.00831496928390352,"2008-07","2008-Q3",388400,-0.222451081359423,"2006-08"
2016-03-31,78786,"47850","IN","Terre Haute","Sullivan","Farmersburg",12066,61300,-0.00487012987012987,-0.0421875,-0.140252454417952,-0.0236703344939528,-0.0238049813852165,"2005-07","2005-Q3",87100,-0.296211251435132,
2016-03-31,77480,"45162","OH","Cincinnati","Warren","Butlerville",12067,151100,0.00599201065246338,0.0140939597315436,0.032103825136612,0.0221841911941674,0.00566567148809383,"2016-03","2016-Q1",151100,0,"2016-03"
2016-03-31,70134,"28684","NC","Boone","Watauga","Todd",12068,194800,-0.000513083632632119,0.00360638845955693,0.052972972972973,0.00321350048915958,-0.000868526622311294,"2009-06","2009-Q2",230700,-0.155613350671868,"2007-12"
2016-03-31,97172,"93238","CA","Bakersfield","Kern","Kernville",12069,175000,0.00864553314121038,0.00574712643678161,-0.0706319702602231,0.0245691383630806,-0.0302397901045194,"2006-02","2006-Q1",240500,-0.272349272349272,"2005-05"
2016-03-31,64871,"17040","PA","Harrisburg","Perry","Tyrone Township",12070,141100,-0.00563777307963354,-0.0160390516039052,-0.032235939643347,-0.0012708315572858,0.00714769900582879,"2014-07","2014-Q3",147700,-0.044685172647258,"2013-11"
2016-03-31,63215,"13656","NY","Watertown","Jefferson","Orleans",12071,117700,-0.00338696020321761,-0.0199833472106578,-0.0368248772504092,0.00764907509369794,0.036550497775711,"2015-08","2015-Q3",123600,-0.0477346278317152,"2014-08"
2016-03-31,81559,"54111","WI","Shawano, WI","Shawano","Cecil",12072,124700,-0.0111022997620936,-0.0295719844357977,-0.0325833979829325,0.00721031598969035,-0.0094351800986554,"2008-06","2008-Q2",140400,-0.111823361823362,"2007-11"
2016-03-31,64093,"15438","PA","Pittsburgh","Fayette","Washington Township",12073,77800,0.0130208333333333,0.020997375328084,0.0236842105263158,0.0378854311934154,0.0201969397656729,"2014-10","2014-Q4",79000,-0.0151898734177215,"2014-09"
2016-03-31,84200,"59825","MT","Missoula","Missoula","Clinton",12074,218500,0.00229357798165138,-0.00137111517367459,-0.0139891696750903,-0.00549186979563576,0.0163983556224794,"2009-06","2009-Q2",268700,-0.186825455898772,"2008-09"
2016-03-31,71848,"32187","FL","Palatka","Putnam","San Mateo",12075,101900,-0.0048828125,-0.00293542074363992,0.0760295670538543,-0.0250818291056134,-0.0413229805988824,"2006-04","2006-Q2",155400,-0.344272844272844,"2004-05"
2016-03-31,62566,"12440","NY","Kingston","Ulster","Marbletown",12076,229600,0.00393528640139921,0.0199911150599733,0.00525394045534151,0.0169432782561316,-0.00471014036755568,"2005-11","2005-Q4",263400,-0.128321943811693,
2016-03-31,89822,"72940","AR","Fort Smith","Sebastian","Huntington",12077,105300,0.00669216061185468,-0.00940733772342427,-0.0259019426456984,0.0144729211347849,0.0112015970352339,"2014-07","2014-Q3",112400,-0.0631672597864769,"2013-12"
2016-03-31,81260,"53170","WI","Chicago","Kenosha","Silver Lake",12078,162900,0.000614250614250614,-0.000613496932515337,0.0557355800388853,0.018134789124916,-0.00495726680386288,"2007-06","2007-Q2",179200,-0.0909598214285714,"2004-12"
2016-03-31,63159,"13495","NY","Utica","Oneida","Yorkville",12079,95500,-0.00208986415882968,-0.00313152400835073,0.0369163952225842,0.0233277760860757,0.0251436121700095,"2016-01","2016-Q1",95900,-0.00417101147028154,"2015-12"
2016-03-31,60221,"06247","CT","Worcester","Windham","Hampton",12080,198200,0.00456158134820071,0.0127746550843127,0.0328295987493486,-0.00749739357249823,-0.0210948570633069,"2007-06","2007-Q2",263600,-0.248103186646434,"2003-10"
2016-03-31,88387,"69334","NE",,"Morrill","Bayard",12081,88600,0.0114155251141552,0.044811320754717,0.198917456021651,0.087309126648957,0.050372743429606,"2016-03","2016-Q1",88600,0,"2016-03"
2016-03-31,62951,"13092","NY","Auburn","Cayuga","Locke",12082,119800,-0.00580912863070539,-0.0148026315789474,-0.00332778702163062,0.0335050951341851,0.0338234177883983,"2015-11","2015-Q4",121700,-0.0156121610517666,"2015-03"
2016-03-31,60586,"07077","NJ","New York","Middlesex","Sewaren",12083,254700,-0.00468933177022274,0.000785854616895874,0.00951248513674197,-0.00257132904278645,-0.023416141195846,"2007-06","2007-Q2",323200,-0.211943069306931,"2004-06"
2016-03-31,65030,"17329","PA","York","York","Manheim Township",12084,216800,0.00837209302325581,0.0178403755868545,0.099949264332826,0.00429842049842533,-0.00941094867073122,"2007-05","2007-Q2",259100,-0.163257429563875,"2005-08"
2016-03-31,77070,"44215","OH","Cleveland","Medina","Chippewa Lake",12085,105000,0.000953288846520496,0.000953288846520496,0.0174418604651163,-0.00151688222275692,-0.0114368879289333,"2005-08","2005-Q3",118200,-0.111675126903553,"2003-10"
2016-03-31,98080,"95255","CA",,"Calaveras","West Point",12086,176400,0.00857632933104631,0.0419373892498523,0.117162761241292,0.0339219480637674,-0.0414603130072433,"2006-02","2006-Q1",270300,-0.347391786903441,"2004-11"
2016-03-31,82923,"56547","MN","Fargo","Clay","Glyndon",12087,211400,0.00237079184447606,0.0153698366954851,0.121485411140584,0.0570328741331991,0.0358780184697496,"2016-03","2016-Q1",211400,0,"2016-03"
2016-03-31,77214,"44510","OH","Youngstown","Mahoning","Youngstown",12088,27200,-0.0180505415162455,-0.03886925795053,-0.0456140350877193,-0.00998773684480558,-0.027099138992571,"2008-05","2008-Q2",37700,-0.278514588859416,
2016-03-31,59051,"03221","NH","Concord","Merrimack","Bradford",12089,219700,0.00411334552102377,0.00365463682046597,0.00228102189781022,0.00926430716356541,-0.0102733208567207,"2008-01","2008-Q1",245800,-0.106183889340928,"2004-10"
2016-03-31,77335,"44818","OH","Tiffin","Seneca","Bloomville",12090,95600,0.0116402116402116,0.0268528464017186,-0.0224948875255624,0.0349810600968552,0.00137010077343214,"2014-12","2014-Q4",99900,-0.043043043043043,"2014-11"
2016-03-31,85340,"62216","IL","St. Louis","Clinton","Aviston",12091,154700,0.00194300518134715,0.0097911227154047,0.0299600532623169,0.0030003148272022,0.00430173046517246,"2007-06","2007-Q2",156800,-0.0133928571428571,"2007-04"
2016-03-31,81138,"53007","WI","Milwaukee","Waukesha","Butler",12092,162600,0.00308451573103023,0.00556586270871985,0.00931098696461825,0.0121131560467966,-0.00426477741009346,"2007-08","2007-Q3",179900,-0.0961645358532518,"2005-09"
2016-03-31,98212,"95452","CA","Santa Rosa","Sonoma","Kenwood",12093,969200,0.00549849569457413,0.0159329140461216,0.16728893171143,0.0899700664716578,0.00536547906782459,"2016-03","2016-Q1",969200,0,"2016-03"
2016-03-31,88885,"71051","LA","Shreveport","Bossier","Elm Grove",12094,154200,-0.00258732212160414,-0.0089974293059126,0.0232249502322495,0.00540429530079667,0.0181619223329412,"2015-06","2015-Q2",159600,-0.0338345864661654,"2015-04"
2016-03-31,65632,"18917","PA","Philadelphia","Bucks","Dublin",12095,253200,-0.000394788787998421,-0.00900195694716243,-0.0328495034377387,-0.0055157563930508,-0.016948257575124,"2007-07","2007-Q3",314700,-0.195424213536702,"2004-09"
2016-03-31,91239,"76093","TX","Dallas-Fort Worth","Johnson","Rio Vista",12096,123200,-0.00162074554294976,-0.0008110300081103,0.0826010544815466,0.025359672864091,0.0216977391116371,"2016-02","2016-Q1",123400,-0.00162074554294976,"2015-12"
2016-03-31,80607,"51039","IA","Sioux City","Woodbury","Moville",12097,160800,0.00941619585687382,0.0145110410094637,0.215419501133787,0.103659005458529,0.0467761683922365,"2016-03","2016-Q1",160800,0,"2016-03"
2016-03-31,65113,"17565","PA","Lancaster","Lancaster","Martic",12098,195700,-0.000510725229826353,-0.00356415478615071,-0.0065989847715736,0.00614117782872525,0.00574732437835523,"2014-03","2014-Q1",208900,-0.0631881282910483,"2013-06"
2016-03-31,79540,"49051","MI","Battle Creek","Calhoun","East Leroy",12099,150000,0.00942126514131898,0.0211027910142954,0.0533707865168539,0.0279290372041214,-0.00288695904528646,"2005-11","2005-Q4",158600,-0.0542244640605296,"2004-04"
2016-03-31,92441,"78407","TX","Corpus Christi","Nueces","Corpus Christi",12100,69700,0.00722543352601156,-0.0183098591549296,-0.0865006553079948,-0.0171577054407113,0.0111249311253321,"2009-06","2009-Q2",99100,-0.296670030272452,"2008-10"
2016-03-31,77587,"45325","OH","Dayton","Montgomery","Farmersville",12101,138800,0.00361532899493854,0.0190895741556534,0.0972332015810277,0.0425409196730027,-0.0000720175753693431,"2006-09","2006-Q3",141200,-0.0169971671388102,"2005-11"
2016-03-31,77627,"45370","OH","Dayton","Greene","Spring Valley",12102,232900,-0.00128644939965695,-0.00977891156462585,-0.0193684210526316,0.0387299194091417,0.0110315398930063,"2015-03","2015-Q1",237500,-0.0193684210526316,"2015-02"
2016-03-31,61846,"10537","NY","New York","Westchester","Cortlandt Manor",12103,184300,-0.000542299349240781,0.00108636610537751,-0.0325459317585302,-0.0319602039976508,-0.051373319702147,"2005-11","2005-Q4",315800,-0.416402786573781,"2002-05"
2016-03-31,80939,"52322","IA","Iowa City","Johnson","Oxford",12104,189500,0.000527983104540655,0.00370762711864407,0.074872376630743,0.0513890238043535,0.0283389894697377,"2016-03","2016-Q1",189500,0,"2016-03"
2016-03-31,66803,"21155","MD","Baltimore","Baltimore","Upperco",12105,285100,0.00351988736360436,0.0200357781753131,0.00140498770635757,-0.00760987831881799,-0.0216615509339418,"2006-05","2006-Q2",356900,-0.201176800224152,"2004-10"
2016-03-31,63087,"13363","NY","Utica","Oneida","Lee",12106,128400,0.00864100549882168,0.00864100549882168,0.0726817042606516,0.0114416759975884,0.0189722093899003,"2016-03","2016-Q1",128400,0,"2016-03"
2016-03-31,63608,"14561","NY","Rochester","Ontario","Seneca",12107,117500,-0.00339270568278202,-0.00423728813559322,-0.00927487352445194,0.014202669871576,0.0161559837917979,"2015-04","2015-Q2",119500,-0.0167364016736402,"2015-03"
2016-03-31,77345,"44836","OH","Tiffin","Seneca","Green Springs",12108,107900,0.00465549348230913,0.021780303030303,0.00559179869524697,0.0437600205680955,0.0100832345311577,"2016-03","2016-Q1",107900,0,"2016-03"
2016-03-31,82030,"55003","MN","Minneapolis-St Paul","Washington","Bayport",12109,209600,0.00383141762452107,0.00431241015812171,-0.00237981913374584,0.0508037059957167,-0.00414987159510938,"2006-04","2006-Q2",219400,-0.0446672743846855,"2004-09"
2016-03-31,66792,"21132","MD","Baltimore","Harford","Pylesville",12110,311600,0.0035426731078905,0.0229809586342745,0.0226452248112898,0.00641162053365707,-0.0143893807647654,"2007-06","2007-Q2",372600,-0.163714439076758,"2005-03"
2016-03-31,74784,"38356","TN","Jackson","Madison","Medon",12111,81300,0,0.00123152709359606,0.0627450980392157,0.020654834778655,0.00904415996386287,"2009-11","2009-Q4",82800,-0.0181159420289855,"2009-10"
2016-03-31,59974,"05677","VT","Barre","Washington","Town of Waterbury",12112,323400,-0.00123533045089561,-0.00092678405931418,0.0513654096228869,0.0125825741571541,0.00673651923895013,"2016-01","2016-Q1",324500,-0.00338983050847458,"2015-12"
2016-03-31,85034,"61533","IL","Peoria","Peoria","Glasford",12113,116000,0.00432900432900433,0.013986013986014,0.0166520595968449,0.0168542636577187,0.0163846732974342,"2016-03","2016-Q1",116000,0,"2016-03"
2016-03-31,98562,"96027","CA",,"Siskiyou","Etna",12114,165400,0.00181708055723804,0.0318153462258266,0.00792199878123096,0.00881357598905441,-0.0271011106273086,"2006-04","2006-Q2",225300,-0.265867731913005,"2004-05"
2016-03-31,76449,"43001","OH","Columbus","Licking","Alexandria",12115,264500,-0.00414156626506024,-0.00899213188460097,0.0721524118362383,0.121776133094636,0.0535438163268696,"2015-10","2015-Q4",270100,-0.0207330618289522,"2015-08"
2016-03-31,59054,"03224","NH","Concord","Merrimack","Canterbury",12116,235400,0.00341005967604433,0.00255536626916525,0.0406719717064545,0.0243698839077189,-0.0102323889600336,"2005-06","2005-Q2",266900,-0.118021730985388,"2004-06"
2016-03-31,65852,"19310","PA","Philadelphia","Chester","Atglen",12117,216100,-0.000462534690101758,0.00185442744552619,-0.0023084025854109,0.0162157522581301,-0.00552042755492876,"2007-07","2007-Q3",234400,-0.0780716723549488,"2005-09"
2016-03-31,64119,"15468","PA","Pittsburgh","Fayette","Redstone",12118,57300,0.0070298769771529,0.0213903743315508,0.0324324324324324,0.0196010068636845,0.0189341105612695,"2013-01","2013-Q1",62700,-0.0861244019138756,"2012-08"
2016-03-31,65564,"18656","PA","Scranton","Luzerne","Ross Township",12119,127100,-0.00625488663017983,-0.0297709923664122,-0.0536113179448995,-0.0140242445183267,0.00822825831915264,"2015-08","2015-Q3",137100,-0.0729394602479942,"2013-07"
2016-03-31,93505,"80654","CO","Fort Morgan","Morgan","Wiggins",12120,173600,0.00173110213502597,0.0063768115942029,0.0426426426426426,0.0544089878049416,0.0158078905256109,"2016-03","2016-Q1",173600,0,"2016-03"
2016-03-31,77980,"46130","IN","Indianapolis","Shelby","Fountaintown",12121,154700,-0.0012911555842479,-0.0127632418634333,0.0871398453970485,0.0126163605553229,0.00803639058398864,"2015-11","2015-Q4",157400,-0.01715374841169,"2015-10"
2016-03-31,81343,"53515","WI","Madison","Dane","Town of Black Earth",12122,216200,0.00138953219082909,0.00511390051139005,0.0409244102070294,0.0306596169704325,0.0112589622514527,"2003-05","2003-Q2",243000,-0.110288065843621,"2002-11"
2016-03-31,74885,"38573","TN","Cookeville","Overton","Monroe",12123,90000,-0.00881057268722467,-0.0536277602523659,-0.137931034482759,-0.00546480814904726,0.0115953261477963,"2015-04","2015-Q2",104700,-0.140401146131805,"2013-12"
2016-03-31,84882,"61284","IL","Davenport","Rock Island","Andalusia",12124,164200,-0.00424499696785931,-0.014405762304922,-0.00243013365735115,0.0104280815652191,0.00908601982751867,"2015-11","2015-Q4",167000,-0.0167664670658683,"2015-05"
2016-03-31,65380,"18214","PA","Pottsville","Schuylkill","Ryan Township",12125,114700,-0.00520381613183001,-0.0417710944026734,-0.0682372055239643,-0.00293817731577417,0.0227436563290897,"2015-03","2015-Q1",123100,-0.0682372055239643,"2014-10"
2016-03-31,60437,"06782","CT","Torrington","Litchfield","Plymouth",12126,177500,0.00056369785794814,0.00395927601809955,0.0343822843822844,-0.00597586237581649,-0.0243408489244732,"2007-10","2007-Q4",233800,-0.240804106073567,"2003-12"
2016-03-31,67343,"22644","VA",,"Shenandoah","Maurertown",12127,190100,0.00635256749602965,0.015491452991453,0.060234244283324,0.0403309133423315,-0.0190004280263457,"2006-09","2006-Q3",239300,-0.205599665691601,
2016-03-31,69974,"28464","NC",,"Duplin","Teachey",12128,97200,0.0220820189274448,0.0553745928338762,0.0681318681318681,0.0498862760236771,0.0111479395774574,"2007-06","2007-Q2",101900,-0.0461236506378803,"2007-01"
2016-03-31,60433,"06777","CT","Torrington","Litchfield","New Preston",12129,393900,-0.00404551201011378,-0.025,-0.0418389686207735,-0.00326804377483725,-0.0271288006359605,"2006-05","2006-Q2",523200,-0.247133027522936,"2004-01"
2016-03-31,99852,"98537","WA","Aberdeen","Grays Harbor","Cosmopolis",12130,168000,0.0120481927710843,0.0256410256410256,0.077613855035279,0.0210257177797948,0.00284152745030974,"2007-05","2007-Q2",172300,-0.0249564712710389,"2006-08"
2016-03-31,63184,"13622","NY","Watertown","Jefferson","Lyme",12131,157500,-0.000634517766497462,0.00190839694656489,0.0389182058047493,0.0117013971249733,0.0327601962310364,"2016-02","2016-Q1",157600,-0.000634517766497462,"2016-01"
2016-03-31,62916,"13042","NY","Utica","Oneida","Vienna",12132,122500,0.00492206726825267,0.0140728476821192,0.068935427574171,0.0303309027096628,0.0243561522901834,"2016-03","2016-Q1",122500,0,"2016-03"
2016-03-31,93833,"81639","CO","Steamboat Springs, CO","Routt","Hayden",12133,217400,0.00184331797235023,0.00788131664348632,0.0767706785537395,0.0129044119090023,0.00657972087925773,"2008-01","2008-Q1",265800,-0.18209179834462,"2006-08"
2016-03-31,68915,"26184","WV","Parkersburg","Wood","Waverly",12134,103800,0.0107108081791626,0.0256916996047431,-0.0235183443085607,0.0280299909329735,0.014255231015299,"2014-09","2014-Q3",113900,-0.0886742756804214,"2014-03"
2016-03-31,84429,"60184","IL","Chicago","Du Page","Wayne",12135,527800,0.0015180265654649,0.0109174487646045,-0.0245795601552393,0.00652993722641826,-0.01721642350234,"2007-05","2007-Q2",654100,-0.19308974162972,"2003-04"
2016-03-31,66807,"21160","MD","Baltimore","Harford","Whiteford",12136,237400,0.00978307103360272,0.0294882914137034,0.00126528890763391,-0.0116301251085074,-0.0176246674192868,"2007-08","2007-Q3",298900,-0.205754432920709,"2005-02"
2016-03-31,85895,"63055","MO","St. Louis","Franklin","Labadie",12137,187900,0.0118470651588584,0.0386954118297402,0.130565583634176,,,"2016-03","2016-Q1",187900,0,"2016-03"
2016-03-31,93458,"80536","CO","Fort Collins","Larimer","Livermore",12138,287500,-0.00138937130948246,0.00244072524407252,0.108754338603934,0.0395639968431016,0.0157938919373271,"2016-02","2016-Q1",287900,-0.00138937130948246,"2016-01"
2016-03-31,62885,"12981","NY","Plattsburgh","Clinton","Saranac",12139,98000,-0.013091641490433,-0.04296875,-0.0737240075614367,0.00102354359694012,0.00710680342157155,"2015-06","2015-Q2",106900,-0.0832553788587465,"2014-02"
2016-03-31,58853,"02666","MA","Cape Cod","Barnstable","Truro",12140,599100,-0.000833889259506338,-0.00481727574750831,-0.0180298311752172,0.015702589397274,-0.00530033929613249,"2005-08","2005-Q3",675900,-0.113626276076343,"2004-09"
2016-03-31,67455,"22952","VA","Staunton","Augusta","Lyndhurst",12141,180100,0.000555555555555556,-0.00110926234054354,0.0404390525707683,0.0147326906318728,-0.00110376385922883,"2007-03","2007-Q1",202900,-0.112370625924101,"2006-03"
2016-03-31,63360,"14012","NY","Buffalo","Niagara","Somerset",12142,105700,-0.000945179584120983,-0.00188857412653447,-0.0687224669603524,0.00209445856959989,0.0173455694449347,"2014-10","2014-Q4",119000,-0.111764705882353,"2013-12"
2016-03-31,67052,"21798","MD","Washington","Frederick","Woodsboro",12143,287100,-0.0024322446143155,-0.000696136442742778,0.0144876325088339,0.0147743318456852,-0.0189969412985858,"2005-12","2005-Q4",349400,-0.17830566685747,"2004-10"
2016-03-31,59071,"03245","NH","Claremont","Grafton","Holderness",12144,339800,0.0122132856717307,0.0471494607087827,0.0228777844671884,0.0314925060601696,0.0087013278994208,"2016-03","2016-Q1",339800,0,"2016-03"
2016-03-31,67094,"21874","MD","Salisbury","Wicomico","Willards",12145,139300,0.0101522842639594,0.0395522388059701,0.167644593461861,0.0302769273408525,-0.00630816445401738,"2007-02","2007-Q1",161400,-0.136926889714994,"2005-11"
2016-03-31,78908,"48022","MI","Detroit","Saint Clair","Emmett",12146,153000,0.0125744540039709,0.0501029512697323,0.0736842105263158,0.0699742745527046,-0.0123243330780054,"2006-04","2006-Q2",174000,-0.120689655172414,"2001-03"
2016-03-31,79022,"48159","MI","Monroe","Monroe","Maybee",12147,137100,-0.00290909090909091,-0.022111269614836,-0.0338266384778013,0.0537970998804029,-0.0153276402771261,"2003-10","2003-Q4",168000,-0.183928571428571,"2002-10"
2016-03-31,63217,"13658","NY","Ogdensburg","Saint Lawrence","Lisbon",12148,78900,0.00126903553299492,-0.0112781954887218,0.00637755102040816,0.0159442928361961,0.0183219637016823,"2015-08","2015-Q3",82600,-0.0447941888619855,"2015-04"
2016-03-31,62833,"12918","NY","Plattsburgh","Clinton","Saranac",12149,106000,-0.00562851782363977,-0.0166975881261596,-0.042457091237579,0.00634544299651196,0.0047441146553191,"2015-03","2015-Q1",110700,-0.042457091237579,"2014-07"
2016-03-31,63237,"13679","NY","Watertown","Jefferson","Alexandria",12150,124000,-0.008,-0.0365190365190365,-0.0541571319603356,-0.00492634806525849,0.027214957867471,"2012-06","2012-Q2",145100,-0.145416953824948,"2010-11"
2016-03-31,79627,"49241","MI","Jackson","Jackson","Hanover",12151,107900,0,0.00746965452847806,0.021780303030303,0.0115083032164849,-0.0104899120331052,"2004-06","2004-Q2",123000,-0.122764227642276,"2003-06"
2016-03-31,58911,"02808","RI","Providence","Washington","Bradford",12152,212000,0.00521574205784732,0.00856327307326356,0.0387065164135228,0.0022796589251608,-0.0144836556129344,"2007-07","2007-Q3",251400,-0.156722354813047,"2004-03"
2016-03-31,79526,"49034","MI","Kalamazoo","Kalamazoo","Climax",12153,133700,0.00601956358164033,0.0206106870229008,0.00905660377358491,0.0314903851172097,-0.00970772243807805,"2006-03","2006-Q1",147400,-0.092944369063772,"2004-06"
2016-03-31,70000,"28521","NC",,"Duplin","Chinquapin",12154,102100,0.00989119683481701,0.0251004016064257,0.113413304252999,0.051842006715147,0.00555275812359945,"2016-03","2016-Q1",102100,0,"2016-03"
2016-03-31,63107,"13420","NY","Utica","Herkimer","Webb",12155,321900,0.012901195720579,0.0516171185886965,0.0297504798464491,0.0185749354598059,0.00207378449823659,"2008-10","2008-Q4",351400,-0.0839499146272055,"2007-05"
2016-03-31,64096,"15442","PA","Pittsburgh","Fayette","Grindstone-Rowes Run",12156,63000,0.0144927536231884,0.0413223140495868,0.043046357615894,0.0519772261997959,0.026290781690594,"2014-10","2014-Q4",66000,-0.0454545454545455,"2014-08"
2016-03-31,89324,"72039","AR","Little Rock","Faulkner","Twin Groves",12157,101500,-0.0221579961464355,-0.0415486307837583,0.0170340681362725,0.0227553289962812,0.0343624534442664,"2015-08","2015-Q3",109900,-0.0764331210191083,"2015-05"
2016-03-31,65351,"18077","PA","Philadelphia","Bucks","Riegelsville",12158,267800,-0.00334946036471902,-0.00483091787439614,-0.0222709017889741,-0.00687601807235283,-0.0192326411099905,"2007-07","2007-Q3",329000,-0.186018237082067,"2004-09"
2016-03-31,60006,"05759","VT","Rutland","Rutland","Clarendon",12159,171700,-0.00174418604651163,-0.000582072176949942,-0.014916810097533,-0.00873545856429225,-0.0388172155189809,"2005-06","2005-Q2",268900,-0.361472666418743,
2016-03-31,86284,"64019","MO","Warrensburg","Johnson","Centerview",12160,168200,0.00238379022646007,0.0163141993957704,0.117607973421927,0.0172688336323674,,"2016-03","2016-Q1",168200,0,"2016-03"
2016-03-31,73267,"35019","AL","Cullman","Cullman","Baileyton",12161,97900,0.0082389289392379,0.0124095139607032,-0.00810536980749747,-0.00423573116863629,,"2012-10","2012-Q4",129400,-0.243431221020093,"2010-07"
2016-03-31,70212,"28772","NC","Brevard","Transylvania","Brevard",12162,165800,0.00667880995749848,-0.00120481927710843,0.0731391585760518,0.0452301029586601,,"2009-11","2009-Q4",170400,-0.0269953051643192,"2009-09"
2016-03-31,97303,"93516","CA","Bakersfield","Kern","Boron",12163,66200,-0.0119402985074627,-0.0221565731166913,0.0441640378548896,-0.0272328875731119,-0.0766761251661405,"2006-10","2006-Q4",161000,-0.588819875776397,
2016-03-31,59075,"03251","NH","Claremont","Grafton","Lincoln",12164,183600,0.0115702479338843,0.0251256281407035,0.0245535714285714,0.0212215355854419,-0.00631122794824113,"2007-04","2007-Q2",211900,-0.133553563001416,"2005-05"
2016-03-31,399644,"80927","CO","Colorado Springs","El Paso","Colorado Springs",12165,284300,0.0063716814159292,0.0282097649186257,0.0600298284862043,0.022152010512672,0.00637329401823683,"2016-03","2016-Q1",284300,0,"2016-03"
2016-03-31,77937,"46056","IN","Indianapolis","Madison","Markleville",12166,100600,-0.00886699507389163,-0.0185365853658537,-0.0641860465116279,0.0121610024028431,-0.00970030918566234,"2006-08","2006-Q3",114300,-0.119860017497813,"2003-12"
2016-03-31,81169,"53044","WI","Sheboygan","Sheboygan","Kohler",12167,184000,-0.002710027100271,-0.0160427807486631,0.0478359908883827,-0.00439789654477374,-0.00278301012822268,"2009-11","2009-Q4",209400,-0.121298949379179,"2005-07"
2016-03-31,81141,"53011","WI","Sheboygan","Sheboygan","Mitchell",12168,144900,-0.00275292498279422,-0.00480769230769231,-0.0327102803738318,0.00547170719575885,-0.00464119776380623,"2007-01","2007-Q1",155700,-0.069364161849711,"2004-03"
2016-03-31,66928,"21625","MD","Easton","Talbot","Cordova",12169,218700,0.00367140890316659,0,-0.0153084196307969,-0.003439306773105,-0.0187973031010562,"2007-08","2007-Q3",294200,-0.256628144119647,"2004-11"
2016-03-31,78437,"47115","IN","Louisville/Jefferson County","Harrison","Depauw",12170,90900,0.0179171332586786,0.0033112582781457,-0.00438116100766703,-0.00434326953241893,-0.00657641749931104,"2005-10","2005-Q4",107400,-0.153631284916201,"2004-02"
2016-03-31,99281,"97435","OR","Roseburg","Douglas","Drain",12171,132900,0.00529500756429652,0.0199539524174981,0.0920295809367297,0.0189383827128222,0.00892559731479259,"2006-12","2006-Q4",143600,-0.0745125348189415,"2006-07"
2016-03-31,67286,"22514","VA","Richmond","Caroline","Milford",12172,148100,-0.00403496973772697,-0.00470430107526882,0.00816882232811436,-0.00360682657796618,-0.0332086169040019,"2006-09","2006-Q3",225900,-0.3444001770695,"2004-09"
2016-03-31,78856,"47951","IN","Chicago","Newton","Kentland",12173,75000,0.0259917920656635,0.048951048951049,0.0135135135135135,0.00323108512461512,-0.0266909208322658,"2006-02","2006-Q1",99100,-0.243188698284561,"2003-09"
